image_path,true_index,true_class,pred_index,pred_class,correct,confidence_before,confidence_after,entropy_before,entropy_after
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_12_duck_weeds/image_833.jpg,2,Class_12_duck_weeds,2,Class_12_duck_weeds,True,0.70964265,0.9342634,1.1674536,0.3183073
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_12_duck_weeds/image_835.jpg,2,Class_12_duck_weeds,2,Class_12_duck_weeds,True,0.9886119,0.9998228,0.08201772,0.0019227377
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_12_duck_weeds/image_838.jpg,2,Class_12_duck_weeds,2,Class_12_duck_weeds,True,0.9992207,0.99999833,0.0077760844,2.7087715e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_12_duck_weeds/image_842.jpg,2,Class_12_duck_weeds,2,Class_12_duck_weeds,True,0.9713506,0.9991769,0.18258362,0.0076949545
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_12_duck_weeds/image_843.jpg,2,Class_12_duck_weeds,2,Class_12_duck_weeds,True,0.9974974,0.9999887,0.02235659,0.00015665402
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_12_duck_weeds/image_844.jpg,2,Class_12_duck_weeds,2,Class_12_duck_weeds,True,0.9980123,0.9999927,0.018239297,0.0001050045
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_12_duck_weeds/image_863.jpg,2,Class_12_duck_weeds,2,Class_12_duck_weeds,True,0.9987172,0.99999535,0.011835156,6.61213e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_12_duck_weeds/image_888.jpg,2,Class_12_duck_weeds,2,Class_12_duck_weeds,True,0.99691015,0.9999769,0.025579602,0.0002900373
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_12_duck_weeds/image_896.jpg,2,Class_12_duck_weeds,2,Class_12_duck_weeds,True,0.9779382,0.9995435,0.15073481,0.004604121
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_12_duck_weeds/image_902.jpg,2,Class_12_duck_weeds,2,Class_12_duck_weeds,True,0.99860954,0.9999969,0.013589421,5.107779e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_915.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.99446684,0.99992335,0.040388368,0.0008586733
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_925.png,3,Class_13_topapana,3,Class_13_topapana,True,0.9318348,0.9939328,0.33192146,0.040719435
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_927.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.99071807,0.9998474,0.06708639,0.0016105477
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_932.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.99321544,0.9998568,0.046589542,0.0014395068
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_938.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.984324,0.99922156,0.086206034,0.006373174
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_939.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.608429,0.70663214,0.8249478,0.6166693
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_940.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.97717285,0.99922967,0.14428332,0.006736342
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_941.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.98292786,0.9993912,0.1052762,0.005317549
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_949.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.99916553,0.999997,0.007822833,4.2392418e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_964.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.9747004,0.99931765,0.16118331,0.0065662693
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_970.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.9956173,0.9999213,0.03068318,0.00082944013
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_978.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.9894164,0.99968827,0.06753762,0.0028855975
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_13_topapana/image_979.jpg,3,Class_13_topapana,3,Class_13_topapana,True,0.99817,0.9999882,0.015639707,0.00015178736
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_14_kachuripana/image_1009.jpg,4,Class_14_kachuripana,4,Class_14_kachuripana,True,0.99445033,0.9999677,0.046823077,0.00043051204
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_14_kachuripana/image_1014.jpg,4,Class_14_kachuripana,4,Class_14_kachuripana,True,0.9953381,0.99996483,0.037722968,0.00044778368
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_14_kachuripana/image_1016.jpg,4,Class_14_kachuripana,4,Class_14_kachuripana,True,0.9022073,0.98920083,0.45665038,0.06656017
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_14_kachuripana/image_1029.jpg,4,Class_14_kachuripana,4,Class_14_kachuripana,True,0.9844565,0.99972886,0.10965176,0.0028473586
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_14_kachuripana/image_1036.jpg,4,Class_14_kachuripana,4,Class_14_kachuripana,True,0.915776,0.99589264,0.47329533,0.034146257
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_14_kachuripana/image_1043.jpg,4,Class_14_kachuripana,4,Class_14_kachuripana,True,0.9944594,0.9999422,0.0436571,0.00067228766
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_14_kachuripana/image_1050.jpg,4,Class_14_kachuripana,4,Class_14_kachuripana,True,0.9624249,0.99874985,0.2278983,0.011464832
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_14_kachuripana/image_1054.jpg,4,Class_14_kachuripana,4,Class_14_kachuripana,True,0.9951552,0.99996257,0.03902037,0.00047528854
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_14_kachuripana/image_991.jpg,4,Class_14_kachuripana,4,Class_14_kachuripana,True,0.4724862,0.6305089,1.4223653,0.89996874
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_14_kachuripana/image_992.jpg,4,Class_14_kachuripana,4,Class_14_kachuripana,True,0.21835485,0.3010505,2.1146562,1.8101459
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_14_kachuripana/image_998.jpg,4,Class_14_kachuripana,4,Class_14_kachuripana,True,0.9971324,0.99998236,0.024180021,0.00023227735
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_1_water_iris/image_11.jpg,5,Class_1_water_iris,5,Class_1_water_iris,True,0.9598,0.9973707,0.21407457,0.019254632
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_1_water_iris/image_19.jpg,5,Class_1_water_iris,5,Class_1_water_iris,True,0.98522645,0.9995907,0.094598204,0.0038518156
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_1_water_iris/image_20.jpg,5,Class_1_water_iris,5,Class_1_water_iris,True,0.9816508,0.9994493,0.116739415,0.0050516934
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_1_water_iris/image_21.jpg,5,Class_1_water_iris,5,Class_1_water_iris,True,0.91358525,0.99358374,0.44913584,0.045500893
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_1_water_iris/image_24.jpg,5,Class_1_water_iris,5,Class_1_water_iris,True,0.9678765,0.9991543,0.2065693,0.008168587
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_1_water_iris/image_33.jpg,5,Class_1_water_iris,5,Class_1_water_iris,True,0.8451566,0.98443377,0.7418111,0.10389527
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_1_water_iris/image_34.jpg,5,Class_1_water_iris,5,Class_1_water_iris,True,0.9831402,0.9996406,0.11355658,0.003629971
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_1_water_iris/image_37.jpg,5,Class_1_water_iris,13,Class_9_mexican_sword_lily,False,0.39962772,0.48073608,1.3849268,0.97157145
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_1_water_iris/image_40.jpg,5,Class_1_water_iris,5,Class_1_water_iris,True,0.99130285,0.9999169,0.06819701,0.0009984638
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_1_water_iris/image_42.jpg,5,Class_1_water_iris,5,Class_1_water_iris,True,0.9836399,0.99934775,0.097371064,0.0055663222
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_2_pistia_stratiotes/image_113.jpg,6,Class_2_pistia_stratiotes,6,Class_2_pistia_stratiotes,True,0.9628469,0.9964768,0.17195186,0.023492409
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_2_pistia_stratiotes/image_117.jpg,6,Class_2_pistia_stratiotes,6,Class_2_pistia_stratiotes,True,0.99353105,0.9999387,0.051179938,0.00073388347
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_2_pistia_stratiotes/image_120.jpg,6,Class_2_pistia_stratiotes,6,Class_2_pistia_stratiotes,True,0.98767173,0.9998641,0.09324962,0.001605672
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_2_pistia_stratiotes/image_122.jpg,6,Class_2_pistia_stratiotes,6,Class_2_pistia_stratiotes,True,0.9942167,0.99993396,0.045000255,0.00075045694
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_2_pistia_stratiotes/image_75.jpg,6,Class_2_pistia_stratiotes,6,Class_2_pistia_stratiotes,True,0.97722286,0.99913234,0.13394414,0.007644798
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_2_pistia_stratiotes/image_76.jpg,6,Class_2_pistia_stratiotes,6,Class_2_pistia_stratiotes,True,0.9887544,0.99976116,0.07560945,0.0024234208
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_2_pistia_stratiotes/image_77.jpg,6,Class_2_pistia_stratiotes,6,Class_2_pistia_stratiotes,True,0.9847103,0.9995664,0.09552515,0.0041396436
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_2_pistia_stratiotes/image_78.jpg,6,Class_2_pistia_stratiotes,6,Class_2_pistia_stratiotes,True,0.9911771,0.9998902,0.0669269,0.0012333888
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_2_pistia_stratiotes/image_80.jpg,6,Class_2_pistia_stratiotes,6,Class_2_pistia_stratiotes,True,0.8115097,0.9770051,0.8599378,0.14478722
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_2_pistia_stratiotes/image_81.jpg,6,Class_2_pistia_stratiotes,6,Class_2_pistia_stratiotes,True,0.89165026,0.9882102,0.49432072,0.07574988
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_138.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.8800168,0.97074527,0.40644047,0.13317612
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_151.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.6174278,0.8668614,1.3380514,0.5531904
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_169.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.965119,0.9984036,0.20061591,0.0131447315
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_171.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.94390166,0.9936232,0.24964531,0.039399724
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_174.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.98633647,0.9996593,0.089984134,0.0032876227
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_180.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.8680657,0.9726254,0.49083543,0.13345921
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_192.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.99054563,0.99984014,0.06736301,0.0016927961
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_196.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.9811013,0.9996057,0.12819783,0.0039831907
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_204.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.69303626,0.92812157,1.1957294,0.35775626
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_205.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.96214837,0.99714214,0.19111511,0.020203484
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_207.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.7924243,0.9699836,0.93162775,0.17186522
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_213.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.9971207,0.999984,0.024709797,0.00021404836
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_219.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.6508814,0.81557363,0.936173,0.5511852
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_3_lily_leaf/image_223.jpg,7,Class_3_lily_leaf,7,Class_3_lily_leaf,True,0.8736605,0.98468196,0.5797386,0.09144071
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_242.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.74223113,0.94902325,1.0688777,0.26129124
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_246.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.99778557,0.9999895,0.019601969,0.00014396159
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_254.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.97147566,0.99874866,0.16346234,0.010585084
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_257.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.8492559,0.96381164,0.5526293,0.16128236
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_261.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.9819988,0.9990005,0.09612685,0.007927357
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_282.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.9781994,0.9986442,0.11412925,0.010347149
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_285.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.97776854,0.9995103,0.15041937,0.0048618936
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_290.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.9029672,0.9897704,0.4511881,0.06523676
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_299.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.9334353,0.9938076,0.3192174,0.040761076
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_301.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.99164623,0.99982053,0.05765428,0.0017808243
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_303.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.9989987,0.9999968,0.009316412,4.7465608e-05
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_306.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.99638075,0.99995995,0.027365055,0.00047286795
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_4_lotus-leaf/image_308.jpg,8,Class_4_lotus-leaf,8,Class_4_lotus-leaf,True,0.9684344,0.9980191,0.16681203,0.014871039
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_5_water_popy/image_330.jpg,9,Class_5_water_popy,9,Class_5_water_popy,True,0.97181433,0.9976954,0.13276677,0.016316514
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_5_water_popy/image_332.jpg,9,Class_5_water_popy,9,Class_5_water_popy,True,0.9602569,0.9983242,0.23567699,0.013935299
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_5_water_popy/image_335.jpg,9,Class_5_water_popy,9,Class_5_water_popy,True,0.9985202,0.9999893,0.0122350035,0.00013635385
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_5_water_popy/image_336.jpg,9,Class_5_water_popy,9,Class_5_water_popy,True,0.99836355,0.9999877,0.013303525,0.00015595487
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_5_water_popy/image_342.jpg,9,Class_5_water_popy,9,Class_5_water_popy,True,0.99610424,0.9999505,0.02909867,0.00056292716
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_5_water_popy/image_344.jpg,9,Class_5_water_popy,9,Class_5_water_popy,True,0.998602,0.99999034,0.011671172,0.0001233029
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_5_water_popy/image_345.jpg,9,Class_5_water_popy,9,Class_5_water_popy,True,0.99826485,0.9999865,0.014021771,0.00017024222
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_5_water_popy/image_358.jpg,9,Class_5_water_popy,9,Class_5_water_popy,True,0.9997825,0.99999976,0.0023830445,3.9892243e-06
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_5_water_popy/image_378.jpg,9,Class_5_water_popy,9,Class_5_water_popy,True,0.9971403,0.99997306,0.022811078,0.00032257396
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_5_water_popy/image_382.jpg,9,Class_5_water_popy,9,Class_5_water_popy,True,0.9835714,0.9993838,0.099155225,0.0053467164
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_5_water_popy/image_387.jpg,9,Class_5_water_popy,9,Class_5_water_popy,True,0.86269224,0.97847843,0.5926231,0.11487279
/kaggle/input/datasets/srabondcosta/aqua-plant-final-dataset/AquPlantDS_FINAL/Test/Class_6_salvania/image_392.jpg,10,Class_6_salvania,10,Class_6_salvania,True,0.9736597,0.99895716,0.15951313,0.008793241
